,location_id,partner_id,product_id,year,export_value,import_value
0,66,7,103,2017,0.0,95713.0
1,66,8,103,2017,0.0,77819327.0
2,66,15,103,2017,0.0,214129.0
3,66,18,103,2017,0.0,67920776.0
4,66,23,103,2017,0.0,78782.0
5,66,32,103,2017,0.0,3926418.0
6,66,39,103,2017,0.0,23702215.0
7,66,41,103,2017,0.0,939411.0
8,66,43,103,2017,0.0,17907.0
9,66,61,103,2017,0.0,28574151.0
10,66,64,103,2017,0.0,1168056.0
11,66,71,103,2017,0.0,3297621.0
12,66,77,103,2017,28974.0,147704358.0
13,66,81,103,2017,0.0,2405048.0
14,66,104,103,2017,0.0,51596.0
15,66,106,103,2017,0.0,52330793.0
16,66,111,103,2017,0.0,532317.0
17,66,121,103,2017,0.0,1331.0
18,66,130,103,2017,0.0,86773.0
19,66,153,103,2017,0.0,8273249.0
20,66,162,103,2017,0.0,135518805.0
21,66,166,103,2017,0.0,366189016.0
22,66,177,103,2017,0.0,59684067.0
23,66,192,103,2017,0.0,90467.0
24,66,208,103,2017,0.0,4299145.0
25,66,224,103,2017,0.0,3417981.0
26,66,230,103,2017,0.0,95232931.0
27,66,231,103,2017,0.0,3461055.0
28,66,59,103,2017,0.0,1887.0
29,66,183,103,2017,446462.0,0.0
30,66,228,103,2017,0.0,5743087.0
31,66,14,103,2017,0.0,6843242.0
32,66,68,103,2017,0.0,29483.0
33,66,82,103,2017,0.0,98900.0
34,66,148,103,2017,2073.0,0.0
35,66,45,103,2017,1512.0,0.0
36,66,126,103,2017,280428.0,0.0
37,66,157,103,2017,325532.0,0.0
38,66,7,117,2017,3958.0,1100917.0
39,66,15,117,2017,0.0,136920.0
40,66,18,117,2017,0.0,755123.0
41,66,23,117,2017,0.0,772010.0
42,66,32,117,2017,0.0,41025.0
43,66,39,117,2017,0.0,154890.0
44,66,41,117,2017,0.0,166409.0
45,66,43,117,2017,0.0,593326.0
46,66,61,117,2017,3003141.0,6954085.0
47,66,67,117,2017,0.0,770599.0
48,66,71,117,2017,112739.0,17143910.0
49,66,77,117,2017,463090.0,10396737.0
50,66,81,117,2017,259802.0,64165.0
51,66,90,117,2017,0.0,19708.0
52,66,102,117,2017,0.0,191525.0
53,66,103,117,2017,0.0,305076.0
54,66,104,117,2017,0.0,417985.0
55,66,111,117,2017,1444.0,11086491.0
56,66,113,117,2017,166276.0,7789.0
57,66,130,117,2017,0.0,2833.0
58,66,138,117,2017,0.0,354740.0
59,66,153,117,2017,0.0,873968.0
60,66,162,117,2017,2777197.0,9623148.0
61,66,173,117,2017,0.0,874723.0
62,66,177,117,2017,0.0,1356965.0
63,66,179,117,2017,0.0,169661.0
64,66,207,117,2017,0.0,10296.0
65,66,208,117,2017,0.0,2341.0
66,66,216,117,2017,0.0,124859.0
67,66,224,117,2017,20644.0,6706801.0
68,66,231,117,2017,0.0,1095400.0
69,66,59,117,2017,0.0,1511.0
70,66,124,117,2017,26611.0,12390.0
71,66,243,117,2017,80408.0,0.0
72,66,228,117,2017,0.0,742634.0
73,66,186,117,2017,86828.0,871177.0
74,66,226,117,2017,0.0,112406.0
75,66,44,117,2017,0.0,5943414.0
76,66,134,117,2017,25806.0,96479.0
77,66,72,117,2017,28857.0,0.0
78,66,68,117,2017,0.0,886425.0
79,66,108,117,2017,73175.0,0.0
80,66,167,117,2017,14817.0,0.0
81,66,223,117,2017,35266.0,942641.0
82,66,227,117,2017,0.0,944008.0
83,66,4,117,2017,0.0,52204.0
84,66,83,117,2017,0.0,2374612.0
85,66,148,117,2017,2287.0,0.0
86,66,136,117,2017,0.0,197054.0
87,66,45,117,2017,3292.0,0.0
88,66,126,117,2017,118964.0,0.0
89,66,101,117,2017,0.0,809044.0
90,66,7,118,2017,49413.0,1169178.0
91,66,15,118,2017,0.0,129530.0
92,66,18,118,2017,30394.0,5594080.0
93,66,23,118,2017,0.0,88259.0
94,66,39,118,2017,375199.0,0.0
95,66,41,118,2017,21696.0,1662201.0
96,66,43,118,2017,14334.0,424762.0
97,66,61,118,2017,6361.0,5551241.0
98,66,64,118,2017,0.0,1251661.0
99,66,71,118,2017,30314.0,13106143.0
100,66,77,118,2017,488098.0,131792030.0
101,66,81,118,2017,18583.0,68416.0
102,66,90,118,2017,0.0,64751.0
103,66,102,118,2017,0.0,9864.0
104,66,103,118,2017,0.0,197644.0
105,66,104,118,2017,0.0,160451.0
106,66,111,118,2017,0.0,8366946.0
107,66,113,118,2017,157783.0,1426093.0
108,66,121,118,2017,0.0,210578.0
109,66,130,118,2017,0.0,67449.0
110,66,153,118,2017,0.0,1656489.0
111,66,162,118,2017,185544.0,3200609.0
112,66,166,118,2017,0.0,8631981.0
113,66,177,118,2017,0.0,11601263.0
114,66,179,118,2017,0.0,57804.0
115,66,188,118,2017,0.0,3781283.0
116,66,192,118,2017,0.0,43316.0
117,66,206,118,2017,0.0,7357.0
118,66,216,118,2017,0.0,43985.0
119,66,224,118,2017,7429.0,18327210.0
120,66,231,118,2017,0.0,12520.0
121,66,59,118,2017,4341.0,335929.0
122,66,124,118,2017,168825.0,768462.0
123,66,243,118,2017,152038.0,0.0
124,66,2,118,2017,115529.0,0.0
125,66,107,118,2017,0.0,30017.0
126,66,183,118,2017,8165.0,0.0
127,66,73,118,2017,19280.0,0.0
128,66,185,118,2017,0.0,63914.0
129,66,44,118,2017,142357.0,0.0
130,66,140,118,2017,0.0,170728.0
131,66,134,118,2017,0.0,1023544.0
132,66,85,118,2017,11943.0,0.0
133,66,191,118,2017,189882.0,0.0
134,66,68,118,2017,0.0,1085834.0
135,66,108,118,2017,123488.0,0.0
136,66,167,118,2017,12825.0,108176.0
137,66,223,118,2017,75690.0,3315045.0
138,66,4,118,2017,0.0,41470.0
139,66,83,118,2017,14101.0,0.0
140,66,141,118,2017,241413.0,0.0
141,66,148,118,2017,4133539.0,0.0
142,66,87,118,2017,520810.0,0.0
143,66,45,118,2017,5876.0,0.0
144,66,51,118,2017,15658.0,0.0
145,66,126,118,2017,2397254.0,0.0
146,66,157,118,2017,1302072.0,13555.0
