,location_id,partner_id,product_id,year,export_value,import_value
0,247,97,905,2011,0.0,30471.0
1,247,246,905,2011,0.0,437699.0
2,247,248,905,2011,0.0,8885915.0
3,247,46,905,2011,71745.0,819325.0
4,247,246,906,2011,0.0,52056.0
5,247,152,906,2011,0.0,201932.0
6,247,7,911,2011,0.0,200688.0
7,247,18,911,2011,0.0,160876.0
8,247,39,911,2011,0.0,188533.0
9,247,41,911,2011,0.0,5171.0
10,247,43,911,2011,0.0,15597.0
11,247,61,911,2011,0.0,1760.0
12,247,77,911,2011,0.0,329958.0
13,247,81,911,2011,2669.0,20038.0
14,247,97,911,2011,0.0,1388.0
15,247,104,911,2011,0.0,131900.0
16,247,111,911,2011,0.0,10707.0
17,247,114,911,2011,0.0,14004.0
18,247,162,911,2011,0.0,166862.0
19,247,208,911,2011,0.0,35112.0
20,247,231,911,2011,0.0,18371.0
21,247,246,911,2011,541688.0,99207432.0
22,247,14,911,2011,0.0,12651.0
23,247,68,911,2011,0.0,921096.0
24,247,100,911,2011,0.0,2864.0
25,247,116,911,2011,0.0,62920240.0
26,247,147,911,2011,0.0,1133413.0
27,247,248,911,2011,1343.0,425520.0
28,247,37,911,2011,13942.0,86545.0
29,247,45,911,2011,0.0,792.0
30,247,46,911,2011,6515432.0,0.0
31,247,47,911,2011,19116.0,0.0
32,247,155,911,2011,0.0,7376.0
33,247,209,911,2011,0.0,868.0
34,247,226,911,2011,1835.0,1380076.0
35,247,152,911,2011,1916136.0,56852.0
36,247,136,911,2011,1183.0,0.0
37,247,187,911,2011,64937.0,0.0
38,247,81,912,2011,22817266.0,0.0
39,247,104,912,2011,0.0,3383.0
40,247,190,912,2011,9966.0,0.0
41,247,231,912,2011,0.0,1757.0
42,247,246,912,2011,0.0,763487.0
43,247,17,912,2011,70480.0,0.0
44,247,116,912,2011,6434500.0,0.0
45,247,248,912,2011,478515.0,5896.0
46,247,37,912,2011,11716.0,1866.0
47,247,46,912,2011,265007.0,0.0
48,247,226,912,2011,107164.0,0.0
49,247,227,912,2011,85983.0,0.0
50,247,152,912,2011,85716.0,0.0
51,247,246,1395,2011,0.0,1673.0
52,247,46,1395,2011,3407.0,0.0
53,247,7,1460,2011,0.0,11529.0
54,247,43,1460,2011,0.0,19091.0
55,247,81,1460,2011,0.0,6740.0
56,247,97,1460,2011,0.0,3450.0
57,247,104,1460,2011,0.0,7699.0
58,247,111,1460,2011,0.0,1500.0
59,247,114,1460,2011,0.0,2947.0
60,247,174,1460,2011,0.0,1544.0
61,247,216,1460,2011,0.0,931.0
62,247,246,1460,2011,14814.0,182695.0
63,247,68,1460,2011,0.0,872.0
64,247,116,1460,2011,0.0,15422.0
65,247,7,1633,2011,0.0,569956.0
66,247,32,1633,2011,0.0,2934.0
67,247,39,1633,2011,5380.0,1026.0
68,247,43,1633,2011,0.0,990227.0
69,247,81,1633,2011,0.0,5496.0
70,247,97,1633,2011,0.0,26139.0
71,247,104,1633,2011,0.0,35630.0
72,247,106,1633,2011,0.0,14741.0
73,247,110,1633,2011,0.0,737.0
74,247,121,1633,2011,0.0,24039.0
75,247,208,1633,2011,0.0,41533.0
76,247,216,1633,2011,0.0,72445.0
77,247,231,1633,2011,1349.0,111572.0
78,247,246,1633,2011,3618.0,2751702.0
79,247,249,1633,2011,0.0,20059.0
80,247,14,1633,2011,0.0,15520.0
81,247,68,1633,2011,0.0,451140.0
82,247,116,1633,2011,0.0,9210.0
83,247,124,1633,2011,0.0,117120.0
84,247,147,1633,2011,0.0,92073.0
85,247,167,1633,2011,0.0,1855.0
86,247,46,1633,2011,108821.0,0.0
87,247,125,1633,2011,50177.0,0.0
88,247,155,1633,2011,0.0,1132.0
89,247,226,1633,2011,0.0,3601.0
90,247,7,1651,2011,0.0,569710.0
91,247,32,1651,2011,0.0,532447.0
92,247,39,1651,2011,0.0,73911.0
93,247,43,1651,2011,0.0,468019.0
94,247,61,1651,2011,0.0,40652.0
95,247,64,1651,2011,0.0,53543.0
96,247,77,1651,2011,0.0,22298.0
97,247,81,1651,2011,0.0,65199.0
98,247,104,1651,2011,0.0,34392.0
99,247,111,1651,2011,0.0,191312.0
100,247,162,1651,2011,0.0,1936.0
101,247,231,1651,2011,0.0,1455619.0
102,247,246,1651,2011,136269.0,5647104.0
103,247,248,1651,2011,44464.0,24798.0
104,247,46,1651,2011,7654.0,0.0
105,247,155,1651,2011,0.0,106374.0
106,247,209,1651,2011,0.0,115072.0
107,247,5,1651,2011,0.0,15950.0
108,247,7,1675,2011,0.0,3533.0
109,247,43,1675,2011,0.0,32647.0
110,247,104,1675,2011,0.0,35190.0
111,247,111,1675,2011,0.0,58677.0
112,247,246,1675,2011,0.0,14777.0
113,247,124,1675,2011,0.0,2470.0
114,247,7,1692,2011,0.0,556803.0
115,247,18,1692,2011,0.0,238903.0
116,247,39,1692,2011,0.0,1314233.0
117,247,43,1692,2011,0.0,32546501.0
118,247,61,1692,2011,0.0,317102.0
119,247,64,1692,2011,0.0,49313.0
120,247,71,1692,2011,0.0,106384.0
121,247,74,1692,2011,0.0,2427010.0
122,247,77,1692,2011,0.0,2543.0
123,247,81,1692,2011,0.0,1690053.0
124,247,97,1692,2011,0.0,27707.0
125,247,103,1692,2011,0.0,170069.0
126,247,104,1692,2011,0.0,1006580.0
127,247,106,1692,2011,0.0,150510.0
128,247,110,1692,2011,0.0,10706.0
129,247,111,1692,2011,4693.0,3972135.0
130,247,114,1692,2011,0.0,483074.0
131,247,121,1692,2011,0.0,2376.0
132,247,153,1692,2011,0.0,113205.0
